Rank;TZ;DAIO;Yr;mvts;;;
Low;FAB CE;I;2027;65,840;;;
Base;FAB CE;I;2028;72,624;;;
High;FAB CE;I;2028;78,871;;;
Low;FAB CE;I;2028;66,565;;;
Base;FAB CE;I;2029;73,883;;;
High;FAB CE;I;2029;81,243;;;
Low;FAB CE;I;2029;66,864;;;
Base;FABEC;I;2010;1,327,009;;;
Base;FABEC;I;2011;1,376,419;;;
Base;FABEC;I;2012;1,336,266;;;
Base;FABEC;I;2013;1,274,788;;;
Base;FABEC;I;2014;1,250,073;;;
Base;FABEC;I;2015;1,245,032;;;
Base;FABEC;I;2016;1,247,579;;;
Base;FABEC;I;2017;1,238,295;;;
Base;FABEC;I;2018;1,250,639;;;
Base;FABEC;I;2019;1,237,693;;;
Base;FABEC;I;2020;660,382;;;
Base;FABEC;I;2021;747,965;;;
Base;FABEC;I;2022;949,024;;;
High;FABEC;I;2022;949,024;;;
Low;FABEC;I;2022;949,024;;;
Base;FABEC;I;2023;954,648;;;
High;FABEC;I;2023;965,374;;;
Low;FABEC;I;2023;943,369;;;
Base;FABEC;I;2024;1,016,148;;;
High;FABEC;I;2024;1,038,391;;;
Low;FABEC;I;2024;991,057;;;
Base;FABEC;I;2025;1,021,008;;;
High;FABEC;I;2025;1,054,294;;;
Low;FABEC;I;2025;984,699;;;
Base;FABEC;I;2026;1,030,926;;;
High;FABEC;I;2026;1,072,683;;;
Low;FABEC;I;2026;983,756;;;
Base;FABEC;I;2027;1,040,263;;;
High;FABEC;I;2027;1,088,639;;;
Low;FABEC;I;2027;981,674;;;
Base;FABEC;I;2028;1,050,323;;;
High;FABEC;I;2028;1,102,600;;;
Low;FABEC;I;2028;981,524;;;
Base;FABEC;I;2029;1,053,400;;;
High;FABEC;I;2029;1,110,223;;;
Low;FABEC;I;2029;974,714;;;
Base;Finland;I;2010;60,709;;;
Base;Finland;I;2011;65,073;;;
Base;Finland;I;2012;54,000;;;
Base;Finland;I;2013;48,101;;;
Base;Finland;I;2014;49,326;;;
Base;Finland;I;2015;48,481;;;
Base;Finland;I;2016;47,349;;;
Base;Finland;I;2017;48,094;;;
Base;Finland;I;2018;51,794;;;
Base;Finland;I;2019;50,319;;;
Base;Finland;I;2020;24,268;;;
Base;Finland;I;2021;25,005;;;
Base;Finland;I;2022;32,704;;;
High;Finland;I;2022;32,704;;;
Low;Finland;I;2022;32,704;;;
Base;Finland;I;2023;32,532;;;
High;Finland;I;2023;32,806;;;
Low;Finland;I;2023;32,241;;;
Base;Finland;I;2024;36,009;;;
High;Finland;I;2024;36,896;;;
Low;Finland;I;2024;35,069;;;
Base;Finland;I;2025;36,264;;;
High;Finland;I;2025;37,904;;;
Low;Finland;I;2025;34,544;;;
Base;Finland;I;2026;36,696;;;
High;Finland;I;2026;38,878;;;
Low;Finland;I;2026;34,415;;;
Base;Finland;I;2027;37,099;;;
High;Finland;I;2027;39,844;;;
Low;Finland;I;2027;34,277;;;
Base;Finland;I;2028;37,523;;;
High;Finland;I;2028;40,847;;;
Low;Finland;I;2028;34,161;;;
Base;Finland;I;2029;37,710;;;
High;Finland;I;2029;41,595;;;
Low;Finland;I;2029;33,840;;;
Base;France;I;2010;427,908;;;
Base;France;I;2011;448,461;;;
Base;France;I;2012;443,170;;;
Base;France;I;2013;427,936;;;
Base;France;I;2014;403,401;;;
Base;France;I;2015;398,372;;;
Base;France;I;2016;401,058;;;
Base;France;I;2017;400,218;;;
Base;France;I;2018;398,686;;;
Base;France;I;2019;398,988;;;
Base;France;I;2020;243,217;;;
Base;France;I;2021;303,939;;;
Base;France;I;2022;338,327;;;
High;France;I;2022;338,327;;;
Low;France;I;2022;338,327;;;
Base;France;I;2023;325,557;;;
High;France;I;2023;328,949;;;
Low;France;I;2023;322,077;;;
Base;France;I;2024;337,004;;;
High;France;I;2024;343,772;;;
Low;France;I;2024;329,381;;;
Base;France;I;2025;337,891;;;
High;France;I;2025;346,910;;;
Low;France;I;2025;326,271;;;
Base;France;I;2026;340,055;;;
High;France;I;2026;350,569;;;
Low;France;I;2026;324,736;;;
Base;France;I;2027;342,280;;;
High;France;I;2027;352,678;;;
Low;France;I;2027;323,262;;;
Base;France;I;2028;344,984;;;
High;France;I;2028;355,696;;;
Low;France;I;2028;322,647;;;
Base;France;I;2029;345,098;;;
High;France;I;2029;357,065;;;
Low;France;I;2029;320,147;;;
Base;Georgia;I;2010;1,103;;;
Base;Georgia;I;2011;1,411;;;
Base;Georgia;I;2012;1,209;;;
Base;Georgia;I;2013;834;;;
Base;Georgia;I;2014;1,003;;;
Base;Georgia;I;2015;650;;;
Base;Georgia;I;2016;436;;;
Base;Georgia;I;2017;901;;;
Base;Georgia;I;2018;829;;;
Base;Georgia;I;2019;931;;;
Base;Georgia;I;2020;363;;;
Base;Georgia;I;2021;518;;;
Base;Georgia;I;2022;705;;;
High;Georgia;I;2022;705;;;
Low;Georgia;I;2022;705;;;
Base;Georgia;I;2023;991;;;
High;Georgia;I;2023;998;;;
Low;Georgia;I;2023;984;;;
Base;Georgia;I;2024;967;;;
High;Georgia;I;2024;999;;;
Low;Georgia;I;2024;930;;;
Base;Georgia;I;2025;1,008;;;
High;Georgia;I;2025;1,073;;;
Low;Georgia;I;2025;942;;;
Base;Georgia;I;2026;1,054;;;
High;Georgia;I;2026;1,145;;;
Low;Georgia;I;2026;966;;;
Base;Georgia;I;2027;1,102;;;
High;Georgia;I;2027;1,222;;;
Low;Georgia;I;2027;991;;;
Base;Georgia;I;2028;1,155;;;
High;Georgia;I;2028;1,309;;;
Low;Georgia;I;2028;1,019;;;
Base;Georgia;I;2029;1,206;;;
High;Georgia;I;2029;1,395;;;
Low;Georgia;I;2029;1,042;;;
Base;Germany;I;2010;381,182;;;
Base;Germany;I;2011;382,087;;;
Base;Germany;I;2012;357,767;;;
Base;Germany;I;2013;334,762;;;
Base;Germany;I;2014;336,546;;;
Base;Germany;I;2015;335,497;;;
Base;Germany;I;2016;332,971;;;
Base;Germany;I;2017;327,397;;;
Base;Germany;I;2018;341,075;;;
Base;Germany;I;2019;337,706;;;
Base;Germany;I;2020;172,697;;;
Base;Germany;I;2021;163,419;;;
Base;Germany;I;2022;210,308;;;
High;Germany;I;2022;210,308;;;
Low;Germany;I;2022;210,308;;;
Base;Germany;I;2023;215,184;;;
High;Germany;I;2023;217,144;;;
Low;Germany;I;2023;213,141;;;
Base;Germany;I;2024;238,460;;;
High;Germany;I;2024;242,800;;;
Low;Germany;I;2024;233,161;;;
Base;Germany;I;2025;239,000;;;
High;Germany;I;2025;244,305;;;
Low;Germany;I;2025;231,400;;;
Base;Germany;I;2026;240,094;;;
High;Germany;I;2026;246,566;;;
Low;Germany;I;2026;230,319;;;
Base;Germany;I;2027;240,931;;;
High;Germany;I;2027;248,578;;;
Low;Germany;I;2027;228,999;;;
Base;Germany;I;2028;242,149;;;
High;Germany;I;2028;251,002;;;
Low;Germany;I;2028;228,037;;;
Base;Germany;I;2029;242,153;;;
High;Germany;I;2029;252,172;;;
Low;Germany;I;2029;225,958;;;
Base;Greece;I;2010;119,069;;;
Base;Greece;I;2011;107,709;;;
Base;Greece;I;2012;98,859;;;
Base;Greece;I;2013;93,081;;;
Base;Greece;I;2014;97,528;;;
Base;Greece;I;2015;104,192;;;
Base;Greece;I;2016;108,494;;;
Base;Greece;I;2017;109,879;;;
Base;Greece;I;2018;118,399;;;
Base;Greece;I;2019;121,209;;;
Base;Greece;I;2020;73,355;;;
Base;Greece;I;2021;98,513;;;
Base;Greece;I;2022;118,796;;;
High;Greece;I;2022;118,796;;;
Low;Greece;I;2022;118,796;;;
Base;Greece;I;2023;126,346;;;
High;Greece;I;2023;126,731;;;
Low;Greece;I;2023;125,959;;;
Base;Greece;I;2024;126,633;;;
High;Greece;I;2024;128,565;;;
Low;Greece;I;2024;124,734;;;
Base;Greece;I;2025;126,634;;;
High;Greece;I;2025;130,386;;;
Low;Greece;I;2025;122,849;;;
Base;Greece;I;2026;127,305;;;
High;Greece;I;2026;132,631;;;
Low;Greece;I;2026;121,911;;;
Base;Greece;I;2027;127,684;;;
High;Greece;I;2027;134,584;;;
Low;Greece;I;2027;120,740;;;
Base;Greece;I;2028;128,020;;;
High;Greece;I;2028;136,503;;;
Low;Greece;I;2028;119,574;;;
Base;Greece;I;2029;127,682;;;
High;Greece;I;2029;137,691;;;
Low;Greece;I;2029;117,841;;;
Base;Hungary;I;2010;346;;;
Base;Hungary;I;2011;375;;;
Base;Hungary;I;2012;340;;;
Base;Hungary;I;2013;400;;;
Base;Hungary;I;2014;363;;;
Base;Hungary;I;2015;459;;;
Base;Hungary;I;2016;567;;;
Base;Hungary;I;2017;464;;;
Base;Hungary;I;2018;592;;;
Base;Hungary;I;2019;693;;;
Base;Hungary;I;2020;932;;;
Base;Hungary;I;2021;1,342;;;
Base;Hungary;I;2022;1,079;;;
High;Hungary;I;2022;1,079;;;
Low;Hungary;I;2022;1,079;;;
Base;Hungary;I;2023;1,141;;;
High;Hungary;I;2023;1,159;;;
Low;Hungary;I;2023;1,123;;;
Base;Hungary;I;2024;1,113;;;
High;Hungary;I;2024;1,154;;;
Low;Hungary;I;2024;1,072;;;
Base;Hungary;I;2025;1,115;;;
High;Hungary;I;2025;1,161;;;
Low;Hungary;I;2025;1,070;;;
Base;Hungary;I;2026;1,121;;;
High;Hungary;I;2026;1,170;;;
Low;Hungary;I;2026;1,072;;;
Base;Hungary;I;2027;1,126;;;
High;Hungary;I;2027;1,179;;;
Low;Hungary;I;2027;1,073;;;
Base;Hungary;I;2028;1,134;;;
High;Hungary;I;2028;1,191;;;
Low;Hungary;I;2028;1,078;;;
Base;Hungary;I;2029;1,137;;;
High;Hungary;I;2029;1,196;;;
Low;Hungary;I;2029;1,078;;;
Base;Iceland;I;2010; -   ;;;
Base;Iceland;I;2011;1;;;
Base;Iceland;I;2012;15,130;;;
Base;Iceland;I;2013;14,865;;;
Base;Iceland;I;2014;14,336;;;
Base;Iceland;I;2015;14,578;;;
Base;Iceland;I;2016;14,711;;;
Base;Iceland;I;2017;14,943;;;
Base;Iceland;I;2018;14,739;;;
Base;Iceland;I;2019;13,610;;;
Base;Iceland;I;2020;9,399;;;
Base;Iceland;I;2021;12,916;;;
Base;Iceland;I;2022;13,716;;;
High;Iceland;I;2022;13,716;;;
Low;Iceland;I;2022;13,716;;;
Base;Iceland;I;2023;13,209;;;
High;Iceland;I;2023;13,234;;;
Low;Iceland;I;2023;13,183;;;
Base;Iceland;I;2024;13,631;;;
High;Iceland;I;2024;13,830;;;
Low;Iceland;I;2024;13,441;;;
Base;Iceland;I;2025;14,209;;;
High;Iceland;I;2025;14,841;;;
Low;Iceland;I;2025;13,592;;;
Base;Iceland;I;2026;14,826;;;
High;Iceland;I;2026;15,793;;;
Low;Iceland;I;2026;13,884;;;
Base;Iceland;I;2027;15,169;;;
High;Iceland;I;2027;16,472;;;
Low;Iceland;I;2027;13,915;;;
Base;Iceland;I;2028;15,559;;;
High;Iceland;I;2028;17,226;;;
Low;Iceland;I;2028;13,981;;;
Base;Iceland;I;2029;15,870;;;
High;Iceland;I;2029;17,914;;;
Low;Iceland;I;2029;13,971;;;
Base;Ireland;I;2010;14,888;;;
Base;Ireland;I;2011;9,512;;;
Base;Ireland;I;2012;6,368;;;
Base;Ireland;I;2013;7,248;;;
Base;Ireland;I;2014;6,457;;;
Base;Ireland;I;2015;6,254;;;
Base;Ireland;I;2016;6,293;;;
Base;Ireland;I;2017;6,785;;;
Base;Ireland;I;2018;6,062;;;
Base;Ireland;I;2019;6,669;;;
Base;Ireland;I;2020;6,325;;;
Base;Ireland;I;2021;6,387;;;
Base;Ireland;I;2022;5,524;;;
High;Ireland;I;2022;5,524;;;
Low;Ireland;I;2022;5,524;;;
Base;Ireland;I;2023;5,587;;;
High;Ireland;I;2023;5,636;;;
Low;Ireland;I;2023;5,534;;;
Base;Ireland;I;2024;5,698;;;
High;Ireland;I;2024;5,838;;;
Low;Ireland;I;2024;5,557;;;
Base;Ireland;I;2025;5,814;;;
High;Ireland;I;2025;6,025;;;
Low;Ireland;I;2025;5,597;;;
Base;Ireland;I;2026;5,948;;;
High;Ireland;I;2026;6,219;;;
Low;Ireland;I;2026;5,665;;;
Base;Ireland;I;2027;6,077;;;
High;Ireland;I;2027;6,411;;;
Low;Ireland;I;2027;5,728;;;
Base;Ireland;I;2028;6,226;;;
High;Ireland;I;2028;6,627;;;
Low;Ireland;I;2028;5,807;;;
Base;Ireland;I;2029;6,338;;;
High;Ireland;I;2029;6,807;;;
Low;Ireland;I;2029;5,851;;;
Base;Israel;I;2010;1,312;;;
Base;Israel;I;2011;1,438;;;
Base;Israel;I;2012;1,134;;;
Base;Israel;I;2013;1,416;;;
Base;Israel;I;2014;1,181;;;
Base;Israel;I;2015;999;;;
Base;Israel;I;2016;932;;;
Base;Israel;I;2017;9,142;;;
Base;Israel;I;2018;16,632;;;
Base;Israel;I;2019;14,002;;;
Base;Israel;I;2020;6,215;;;
Base;Israel;I;2021;12,291;;;
Base;Israel;I;2022;14,395;;;
High;Israel;I;2022;14,395;;;
Low;Israel;I;2022;14,395;;;
Base;Israel;I;2023;13,501;;;
High;Israel;I;2023;13,527;;;
Low;Israel;I;2023;13,475;;;
Base;Israel;I;2024;13,952;;;
High;Israel;I;2024;14,092;;;
Low;Israel;I;2024;13,818;;;
Base;Israel;I;2025;14,565;;;
High;Israel;I;2025;15,096;;;
Low;Israel;I;2025;14,070;;;
Base;Israel;I;2026;15,254;;;
High;Israel;I;2026;16,376;;;
Low;Israel;I;2026;14,261;;;
Base;Israel;I;2027;15,945;;;
High;Israel;I;2027;17,735;;;
Low;Israel;I;2027;14,431;;;
Base;Israel;I;2028;16,639;;;
High;Israel;I;2028;19,004;;;
Low;Israel;I;2028;14,689;;;
Base;Israel;I;2029;17,172;;;
High;Israel;I;2029;20,133;;;
Low;Israel;I;2029;14,799;;;
Base;Italy;I;2010;369,205;;;
Base;Italy;I;2011;369,844;;;
Base;Italy;I;2012;339,234;;;
Base;Italy;I;2013;306,257;;;
Base;Italy;I;2014;302,812;;;
Base;Italy;I;2015;291,292;;;
Base;Italy;I;2016;288,759;;;
Base;Italy;I;2017;292,413;;;
Base;Italy;I;2018;295,049;;;
Base;Italy;I;2019;298,629;;;
Base;Italy;I;2020;163,202;;;
Base;Italy;I;2021;222,733;;;
Base;Italy;I;2022;296,511;;;
High;Italy;I;2022;296,511;;;
Low;Italy;I;2022;296,511;;;
Base;Italy;I;2023;297,536;;;
High;Italy;I;2023;299,034;;;
Low;Italy;I;2023;295,999;;;
Base;Italy;I;2024;308,957;;;
High;Italy;I;2024;316,249;;;
Low;Italy;I;2024;301,174;;;
Base;Italy;I;2025;313,378;;;
High;Italy;I;2025;332,105;;;
Low;Italy;I;2025;296,397;;;
Base;Italy;I;2026;315,821;;;
High;Italy;I;2026;342,924;;;
Low;Italy;I;2026;292,704;;;
Base;Italy;I;2027;316,792;;;
High;Italy;I;2027;352,141;;;
Low;Italy;I;2027;288,006;;;
Base;Italy;I;2028;316,888;;;
High;Italy;I;2028;360,447;;;
Low;Italy;I;2028;282,869;;;
Base;Italy;I;2029;315,046;;;
High;Italy;I;2029;366,406;;;
Low;Italy;I;2029;276,399;;;
Base;Latvia;I;2010;1,552;;;
Base;Latvia;I;2011;232;;;
Base;Latvia;I;2012;296;;;
Base;Latvia;I;2013;218;;;
Base;Latvia;I;2014;273;;;
Base;Latvia;I;2015;325;;;
Base;Latvia;I;2016;429;;;
Base;Latvia;I;2017;655;;;
Base;Latvia;I;2018;707;;;
Base;Latvia;I;2019;964;;;
Base;Latvia;I;2020;652;;;
Base;Latvia;I;2021;565;;;
Base;Latvia;I;2022;790;;;
High;Latvia;I;2022;790;;;
Low;Latvia;I;2022;790;;;
Base;Latvia;I;2023;703;;;
High;Latvia;I;2023;711;;;
Low;Latvia;I;2023;696;;;
Base;Latvia;I;2024;916;;;
High;Latvia;I;2024;955;;;
Low;Latvia;I;2024;876;;;
Base;Latvia;I;2025;914;;;
High;Latvia;I;2025;955;;;
Low;Latvia;I;2025;873;;;
Base;Latvia;I;2026;915;;;
High;Latvia;I;2026;957;;;
Low;Latvia;I;2026;873;;;
Base;Latvia;I;2027;916;;;
High;Latvia;I;2027;959;;;
Low;Latvia;I;2027;873;;;
Base;Latvia;I;2028;919;;;
High;Latvia;I;2028;964;;;
Low;Latvia;I;2028;875;;;
Base;Latvia;I;2029;918;;;
High;Latvia;I;2029;963;;;
Low;Latvia;I;2029;873;;;
Base;Libya;I;2023;33;;;
High;Libya;I;2023;33;;;
Low;Libya;I;2023;34;;;
Base;Libya;I;2024;4;;;
High;Libya;I;2024;6;;;
Low;Libya;I;2024;4;;;
Base;Libya;I;2025;4;;;
High;Libya;I;2025;6;;;
Low;Libya;I;2025;4;;;
Base;Libya;I;2026;4;;;
High;Libya;I;2026;6;;;
Low;Libya;I;2026;4;;;
Base;Libya;I;2027;4;;;
High;Libya;I;2027;6;;;
Low;Libya;I;2027;4;;;
Base;Libya;I;2028;4;;;
High;Libya;I;2028;6;;;
Low;Libya;I;2028;4;;;
Base;Libya;I;2029;4;;;
High;Libya;I;2029;6;;;
Low;Libya;I;2029;4;;;
Base;Lithuania;I;2010;1,011;;;
Base;Lithuania;I;2011;1,189;;;
Base;Lithuania;I;2012;1,158;;;
Base;Lithuania;I;2013;1,668;;;
Base;Lithuania;I;2014;1,838;;;
Base;Lithuania;I;2015;2,174;;;
Base;Lithuania;I;2016;1,792;;;
Base;Lithuania;I;2017;1,832;;;
Base;Lithuania;I;2018;2,794;;;
Base;Lithuania;I;2019;3,283;;;
Base;Lithuania;I;2020;2,594;;;
Base;Lithuania;I;2021;2,022;;;
Base;Lithuania;I;2022;2,044;;;
High;Lithuania;I;2022;2,044;;;
Low;Lithuania;I;2022;2,044;;;
Base;Lithuania;I;2023;2,031;;;
High;Lithuania;I;2023;2,037;;;
Low;Lithuania;I;2023;2,026;;;
Base;Lithuania;I;2024;2,026;;;
High;Lithuania;I;2024;2,044;;;
Low;Lithuania;I;2024;2,009;;;
Base;Lithuania;I;2025;2,027;;;
High;Lithuania;I;2025;2,047;;;
Low;Lithuania;I;2025;2,007;;;
Base;Lithuania;I;2026;2,031;;;
High;Lithuania;I;2026;2,054;;;
Low;Lithuania;I;2026;2,009;;;
Base;Lithuania;I;2027;2,033;;;
High;Lithuania;I;2027;2,058;;;
Low;Lithuania;I;2027;2,009;;;
Base;Lithuania;I;2028;2,042;;;
High;Lithuania;I;2028;2,068;;;
Low;Lithuania;I;2028;2,015;;;
Base;Lithuania;I;2029;2,039;;;
High;Lithuania;I;2029;2,067;;;
Low;Lithuania;I;2029;2,011;;;
Base;Malta;I;2010;59;;;
Base;Malta;I;2011;97;;;
Base;Malta;I;2012;85;;;
Base;Malta;I;2013;216;;;
Base;Malta;I;2014;258;;;
Base;Malta;I;2015;216;;;
Base;Malta;I;2016;243;;;
Base;Malta;I;2017;246;;;
Base;Malta;I;2018;193;;;
Base;Malta;I;2019;242;;;
Base;Malta;I;2020;323;;;
Base;Malta;I;2021;302;;;
Base;Malta;I;2022;479;;;
High;Malta;I;2022;479;;;
Low;Malta;I;2022;479;;;
Base;Malta;I;2023;472;;;
High;Malta;I;2023;473;;;
Low;Malta;I;2023;470;;;
Base;Malta;I;2024;457;;;
High;Malta;I;2024;461;;;
Low;Malta;I;2024;452;;;
Base;Malta;I;2025;456;;;
High;Malta;I;2025;461;;;
Low;Malta;I;2025;451;;;
Base;Malta;I;2026;457;;;
High;Malta;I;2026;462;;;
Low;Malta;I;2026;451;;;
Base;Malta;I;2027;457;;;
High;Malta;I;2027;463;;;
Low;Malta;I;2027;452;;;
Base;Malta;I;2028;459;;;
High;Malta;I;2028;465;;;
Low;Malta;I;2028;453;;;
Base;Malta;I;2029;458;;;
High;Malta;I;2029;464;;;
Low;Malta;I;2029;453;;;
Base;Moldova;I;2010;81;;;
Base;Moldova;I;2011;135;;;
Base;Moldova;I;2012;68;;;
Base;Moldova;I;2013;65;;;
Base;Moldova;I;2014;50;;;
Base;Moldova;I;2015;31;;;
Base;Moldova;I;2016;27;;;
Base;Moldova;I;2017;34;;;
Base;Moldova;I;2018;38;;;
Base;Moldova;I;2019;35;;;
Base;Moldova;I;2020;17;;;
Base;Moldova;I;2021;16;;;
Base;Moldova;I;2022;30;;;
High;Moldova;I;2022;30;;;
Low;Moldova;I;2022;30;;;
Base;Moldova;I;2023;18;;;
High;Moldova;I;2023;19;;;
Low;Moldova;I;2023;17;;;
Base;Moldova;I;2024;22;;;
High;Moldova;I;2024;24;;;
Low;Moldova;I;2024;20;;;
Base;Moldova;I;2025;23;;;
High;Moldova;I;2025;25;;;
Low;Moldova;I;2025;20;;;
Base;Moldova;I;2026;23;;;
High;Moldova;I;2026;26;;;
Low;Moldova;I;2026;20;;;
Base;Moldova;I;2027;23;;;
High;Moldova;I;2027;26;;;
Low;Moldova;I;2027;20;;;
Base;Moldova;I;2028;24;;;
High;Moldova;I;2028;27;;;
Low;Moldova;I;2028;21;;;
Base;Moldova;I;2029;24;;;
High;Moldova;I;2029;27;;;
Low;Moldova;I;2029;21;;;
Base;Morocco;I;2010;26,677;;;
Base;Morocco;I;2011;22,211;;;
Base;Morocco;I;2012;17,954;;;
Base;Morocco;I;2013;20,365;;;
Base;Morocco;I;2014;22,490;;;
Base;Morocco;I;2015;22,218;;;
Base;Morocco;I;2016;22,873;;;
Base;Morocco;I;2017;24,075;;;
Base;Morocco;I;2018;25,377;;;
Base;Morocco;I;2019;29,525;;;
Base;Morocco;I;2020;14,317;;;
Base;Morocco;I;2021;19,544;;;
Base;Morocco;I;2022;21,850;;;
High;Morocco;I;2022;21,850;;;
Low;Morocco;I;2022;21,850;;;
Base;Morocco;I;2023;24,070;;;
High;Morocco;I;2023;24,275;;;
Low;Morocco;I;2023;23,874;;;
Base;Morocco;I;2024;25,510;;;
High;Morocco;I;2024;26,342;;;
Low;Morocco;I;2024;24,748;;;
Base;Morocco;I;2025;26,320;;;
High;Morocco;I;2025;28,275;;;
Low;Morocco;I;2025;24,651;;;
Base;Morocco;I;2026;27,412;;;
High;Morocco;I;2026;30,245;;;
Low;Morocco;I;2026;24,905;;;
Base;Morocco;I;2027;28,536;;;
High;Morocco;I;2027;32,594;;;
Low;Morocco;I;2027;25,163;;;
Base;Morocco;I;2028;29,770;;;
High;Morocco;I;2028;35,232;;;
Low;Morocco;I;2028;25,488;;;
Base;Morocco;I;2029;30,893;;;
High;Morocco;I;2029;37,901;;;
Low;Morocco;I;2029;25,696;;;
Base;NEFAB;I;2010;384,560;;;
Base;NEFAB;I;2011;398,738;;;
Base;NEFAB;I;2012;398,957;;;
Base;NEFAB;I;2013;386,420;;;
Base;NEFAB;I;2014;389,822;;;
Base;NEFAB;I;2015;381,682;;;
Base;NEFAB;I;2016;373,076;;;
Base;NEFAB;I;2017;370,193;;;
Base;NEFAB;I;2018;367,776;;;
Base;NEFAB;I;2019;363,488;;;
Base;NEFAB;I;2020;255,692;;;
Base;NEFAB;I;2021;278,188;;;
Base;NEFAB;I;2022;334,523;;;
High;NEFAB;I;2022;334,523;;;
Low;NEFAB;I;2022;334,523;;;
Base;NEFAB;I;2023;332,230;;;
High;NEFAB;I;2023;333,786;;;
Low;NEFAB;I;2023;330,624;;;
Base;NEFAB;I;2024;347,659;;;
High;NEFAB;I;2024;353,677;;;
Low;NEFAB;I;2024;340,818;;;
Base;NEFAB;I;2025;344,920;;;
High;NEFAB;I;2025;355,547;;;
Low;NEFAB;I;2025;333,059;;;
Base;NEFAB;I;2026;343,470;;;
High;NEFAB;I;2026;357,966;;;
Low;NEFAB;I;2026;327,433;;;
Base;NEFAB;I;2027;341,739;;;
High;NEFAB;I;2027;360,106;;;
Low;NEFAB;I;2027;321,708;;;
Base;NEFAB;I;2028;340,650;;;
High;NEFAB;I;2028;362,949;;;
Low;NEFAB;I;2028;316,711;;;
Base;NEFAB;I;2029;337,724;;;
High;NEFAB;I;2029;363,821;;;
Low;NEFAB;I;2029;310,177;;;
Base;Netherlands;I;2010;29,751;;;
Base;Netherlands;I;2011;27,896;;;
Base;Netherlands;I;2012;24,789;;;
Base;Netherlands;I;2013;23,510;;;
Base;Netherlands;I;2014;23,313;;;
Base;Netherlands;I;2015;22,129;;;
Base;Netherlands;I;2016;19,348;;;
Base;Netherlands;I;2017;18,131;;;
Base;Netherlands;I;2018;18,050;;;
Base;Netherlands;I;2019;16,747;;;
Base;Netherlands;I;2020;15,671;;;
Base;Netherlands;I;2021;15,732;;;
Base;Netherlands;I;2022;17,477;;;
High;Netherlands;I;2022;17,477;;;
Low;Netherlands;I;2022;17,477;;;
Base;Netherlands;I;2023;16,998;;;
High;Netherlands;I;2023;17,077;;;
Low;Netherlands;I;2023;16,920;;;
Base;Netherlands;I;2024;16,955;;;
High;Netherlands;I;2024;17,238;;;
Low;Netherlands;I;2024;16,664;;;
Base;Netherlands;I;2025;16,838;;;
High;Netherlands;I;2025;17,334;;;
Low;Netherlands;I;2025;16,399;;;
Base;Netherlands;I;2026;16,774;;;
High;Netherlands;I;2026;17,427;;;
Low;Netherlands;I;2026;16,202;;;
Base;Netherlands;I;2027;16,711;;;
High;Netherlands;I;2027;17,515;;;
Low;Netherlands;I;2027;16,004;;;
Base;Netherlands;I;2028;16,713;;;
High;Netherlands;I;2028;17,640;;;
Low;Netherlands;I;2028;15,860;;;
Base;Netherlands;I;2029;16,635;;;
High;Netherlands;I;2029;17,674;;;
Low;Netherlands;I;2029;15,635;;;
Base;NM Area;I;2010;1,878,430;;;
Base;NM Area;I;2011;8,073,673;;;
Base;NM Area;I;2012;7,801,574;;;
Base;NM Area;I;2013;7,626,142;;;
Base;NM Area;I;2014;7,739,663;;;
Base;NM Area;I;2015;7,888,800;;;
Base;NM Area;I;2016;8,183,652;;;
Base;NM Area;I;2017;8,501,809;;;
Base;NM Area;I;2018;8,893,486;;;
Base;NM Area;I;2019;8,950,170;;;
Base;NM Area;I;2020;4,050,376;;;
Base;NM Area;I;2021;5,052,368;;;
Base;NM Area;I;2022;7,620,749;;;
High;NM Area;I;2022;7,620,749;;;
Low;NM Area;I;2022;7,620,749;;;
Base;NM Area;I;2023;8,216,592;;;
High;NM Area;I;2023;8,273,217;;;
Low;NM Area;I;2023;8,157,734;;;
Base;NM Area;I;2024;8,756,586;;;
High;NM Area;I;2024;8,941,122;;;
Low;NM Area;I;2024;8,561,487;;;
Base;NM Area;I;2025;8,899,209;;;
High;NM Area;I;2025;9,257,775;;;
Low;NM Area;I;2025;8,538,961;;;
Base;NM Area;I;2026;9,068,287;;;
High;NM Area;I;2026;9,559,457;;;
Low;NM Area;I;2026;8,576,819;;;
Base;NM Area;I;2027;9,212,682;;;
High;NM Area;I;2027;9,820,820;;;
Low;NM Area;I;2027;8,589,134;;;
Base;NM Area;I;2028;9,353,812;;;
High;NM Area;I;2028;10,068,782;;;
Low;NM Area;I;2028;8,608,929;;;
Base;NM Area;I;2029;9,431,773;;;
High;NM Area;I;2029;10,254,716;;;
Low;NM Area;I;2029;8,572,210;;;
Base;North Macedonia;I;2010;297;;;
Base;North Macedonia;I;2011;109;;;
Base;North Macedonia;I;2012;104;;;
Base;North Macedonia;I;2013;71;;;
Base;North Macedonia;I;2014;40;;;
Base;North Macedonia;I;2015;51;;;
Base;North Macedonia;I;2016;18;;;
Base;North Macedonia;I;2017;19;;;
Base;North Macedonia;I;2018;25;;;
Base;North Macedonia;I;2019;22;;;
Base;North Macedonia;I;2020;28;;;
Base;North Macedonia;I;2021;77;;;
Base;North Macedonia;I;2022;22;;;
High;North Macedonia;I;2022;22;;;
Low;North Macedonia;I;2022;22;;;
Base;North Macedonia;I;2023;18;;;
